Bike Station,Place,Place Latitude,Place Longitude,Rating,Popularity,Price
Melville & Bute,Bel Cafe,49.283302,-123.11938,No rating available,No popularity available,No price available
Melville & Bute,Diva at the Met,49.28388,-123.118206,No rating available,No popularity available,No price available
Melville & Bute,Timber,49.286953,-123.129015,No rating available,No popularity available,No price available
Melville & Bute,Pallet Coffee Roasters,49.279891,-123.123788,No rating available,No popularity available,No price available
Melville & Bute,Japadog,49.280189,-123.118297,No rating available,No popularity available,No price available
Melville & Bute,H Tasting Lounge,49.29228,-123.128821,No rating available,No popularity available,No price available
Melville & Bute,Trees Organic Coffee,49.284816,-123.114392,No rating available,No popularity available,No price available
Melville & Bute,Kirin Mandarin Restaurant,49.286315,-123.125553,No rating available,No popularity available,No price available
Melville & Bute,Menya Itto,49.288683,-123.130623,No rating available,No popularity available,No price available
Melville & Bute,Palate Kitchen,49.286535,-123.115512,No rating available,No popularity available,No price available
Melville & Bute,Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,49.287977,-123.120422,No rating available,No popularity available,No price available
Melville & Bute,Dublin Calling,49.280066,-123.121369,No rating available,No popularity available,No price available
Melville & Bute,JINYA Ramen Bar - Vancouver Downtown,49.280369,-123.117907,No rating available,No popularity available,No price available
Melville & Bute,Moose's Down Under,49.285558,-123.116483,No rating available,No popularity available,No price available
Melville & Bute,Mahony & Sons Burrard Landing,49.28932,-123.114451,No rating available,No popularity available,No price available
Melville & Bute,Malone's,49.284039,-123.114163,No rating available,No popularity available,No price available
Melville & Bute,Earls,49.281585,-123.123689,No rating available,No popularity available,No price available
Anderson & 2nd,The Liberty Distillery,49.270379,-123.134574,No rating available,No popularity available,No price available
Anderson & 2nd,Granville Island Brewing,49.270647,-123.135651,No rating available,No popularity available,No price available
Anderson & 2nd,Beaucoup Bakery & Cafe,49.266477,-123.140728,No rating available,No popularity available,No price available
Anderson & 2nd,Prado Cafe,49.269478,-123.140985,No rating available,No popularity available,No price available
Anderson & 2nd,Cheesecake Etc,49.266415,-123.138696,No rating available,No popularity available,No price available
Anderson & 2nd,Go Fish,49.271466,-123.140506,No rating available,No popularity available,No price available
Anderson & 2nd,The Keg Steakhouse & Bar,49.271157,-123.135695,No rating available,No popularity available,No price available
Anderson & 2nd,Off the Tracks Bistro,49.270292,-123.133999,No rating available,No popularity available,No price available
Anderson & 2nd,Ancora Waterfront Dining and Patio,49.27371,-123.132588,No rating available,No popularity available,No price available
Anderson & 2nd,AnnaLena,49.270791,-123.146937,No rating available,No popularity available,No price available
Anderson & 2nd,The Sandbar Seafood Restaurant,49.27216,-123.134158,No rating available,No popularity available,No price available
Anderson & 2nd,Paul's Place Restaurant & Omelettery,49.265962,-123.138657,No rating available,No popularity available,No price available
Anderson & 2nd,Rain or Shine Ice Cream,49.267929,-123.1488,No rating available,No popularity available,No price available
Anderson & 2nd,Lee's Donuts of Granville Island,49.272624,-123.135577,No rating available,No popularity available,No price available
Anderson & 2nd,Suika,49.263522,-123.141773,No rating available,No popularity available,No price available
Anderson & 2nd,The Vancouver Fish Co,49.270626,-123.13646,No rating available,No popularity available,No price available
Anderson & 2nd,Siegel's Bagels,49.272737,-123.147184,No rating available,No popularity available,No price available
Anderson & 2nd,Grapes & Soda,49.266302,-123.139578,No rating available,No popularity available,No price available
Anderson & 2nd,Oddfish,49.270914,-123.147434,No rating available,No popularity available,No price available
Anderson & 2nd,Tractor Everyday Healthy Foods,49.268217,-123.148176,No rating available,No popularity available,No price available
Anderson & 2nd,Osake Artisan Sake Maker,49.270271,-123.133916,No rating available,No popularity available,No price available
Anderson & 2nd,Salmon n' Bannock,49.263305,-123.129752,No rating available,No popularity available,No price available
Anderson & 2nd,Dose Espresso Bar,49.263749,-123.139116,No rating available,No popularity available,No price available
Anderson & 2nd,Their There,49.267851,-123.151388,No rating available,No popularity available,No price available
Anderson & 2nd,Cactus Club Cafe West Broadway,49.263435,-123.139414,No rating available,No popularity available,No price available
Anderson & 2nd,Elysian Room,49.267038,-123.144993,No rating available,No popularity available,No price available
Anderson & 2nd,Pane From Heaven,49.271033,-123.147687,No rating available,No popularity available,No price available
Anderson & 2nd,Kahve,49.270544,-123.145942,No rating available,No popularity available,No price available
Anderson & 2nd,Octopus's Garden Restaurant,49.272659,-123.149773,No rating available,No popularity available,No price available
Anderson & 2nd,Juliet's Cafe,49.272659,-123.147989,No rating available,No popularity available,No price available
Anderson & 2nd,Tartine Bread & Pies,49.274482,-123.13168,No rating available,No popularity available,No price available
Anderson & 2nd,Dockside Restaurant,49.269422,-123.131167,No rating available,No popularity available,No price available
Anderson & 2nd,Earls Restaurant,49.263893,-123.14148,No rating available,No popularity available,No price available
Anderson & 2nd,Breakfast Table,49.263821,-123.138068,No rating available,No popularity available,No price available
Anderson & 2nd,Las Margaritas,49.268201,-123.150121,No rating available,No popularity available,No price available
Anderson & 2nd,Royal Seoul House,49.26363,-123.131726,No rating available,No popularity available,No price available
Anderson & 2nd,Popina,49.273005,-123.134879,No rating available,No popularity available,No price available
Anderson & 2nd,Chang'an,49.273283,-123.132876,No rating available,No popularity available,No price available
Anderson & 2nd,Masa Japanese Restaurant,49.263414,-123.136655,No rating available,No popularity available,No price available
Anderson & 2nd,Gi Gelato & Coffee House,49.272196,-123.13408,No rating available,No popularity available,No price available
Anderson & 2nd,Carlos O'Bryan's Pub,49.265334,-123.145496,No rating available,No popularity available,No price available
Anderson & 2nd,Blue Parrot Coffee,49.272624,-123.135577,No rating available,No popularity available,No price available
Anderson & 2nd,Koko Monk Chocolates,49.270796,-123.14718,No rating available,No popularity available,No price available
Anderson & 2nd,Tap & Barrel Bridges,49.27285,-123.136488,No rating available,No popularity available,No price available
Anderson & 2nd,Tim Hortons,49.2638,-123.140661,No rating available,No popularity available,No price available
Anderson & 2nd,Starbucks,49.272855,-123.147438,No rating available,No popularity available,No price available
Anderson & 2nd,The Bimini Public House,49.267975,-123.150994,No rating available,No popularity available,No price available
Anderson & 2nd,A la Mode,49.272624,-123.135577,No rating available,No popularity available,No price available
Anderson & 2nd,Denny's,49.263838,-123.144824,No rating available,No popularity available,No price available
Anderson & 2nd,"Happy Lamb Hot Pot, Vancouver",49.263445,-123.145253,No rating available,No popularity available,No price available
5th & Main,Cartems Donuterie,49.265642,-123.100591,No rating available,No popularity available,No price available
5th & Main,Brassneck Brewery,49.265811,-123.100605,No rating available,No popularity available,No price available
5th & Main,Earnest Ice Cream,49.268876,-123.102894,No rating available,No popularity available,No price available
5th & Main,R & B Brewing Inc,49.26727,-123.103568,No rating available,No popularity available,No price available
5th & Main,Pure Bread,49.266631,-123.104568,No rating available,No popularity available,No price available
5th & Main,Elysian Coffee,49.264531,-123.105038,No rating available,No popularity available,No price available
5th & Main,33 Acres Brewing Co,49.263877,-123.105307,No rating available,No popularity available,No price available
