Bike Station,Place,Place Latitude,Place Longitude,Rating,Review Count,Price
Campbell & Hastings,La Cerveceria Astilleros,49.277909,-123.098848,5.0,2,No price available
Campbell & Hastings,Cuchillo,49.283262611469,-123.098110155039,4.1,307,$$
Campbell & Hastings,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Campbell & Hastings,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Campbell & Hastings,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Campbell & Hastings,Aleph Eatery,49.2849288,-123.065795,4.4,91,$$
Campbell & Hastings,Liquids And Solids,49.28135,-123.08461,3.8,21,$
Campbell & Hastings,The Mackenzie Room,49.2832349,-123.0948578,4.5,209,$$$$
Campbell & Hastings,The Heatley,49.2810155,-123.089733,3.1,63,$$
Campbell & Hastings,Axum Restaurant,49.2814936637038,-123.07779582314,4.4,76,$$
Campbell & Hastings,The Darkside,49.277937,-123.098943,4.7,3,No price available
Campbell & Hastings,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Campbell & Hastings,The Belgard Kitchen,49.2843189,-123.0953933,4.0,224,$$
Campbell & Hastings,Pink Pearl Chinese Restaurant,49.2806799,-123.08023,3.1,167,$$
Campbell & Hastings,Twisted Fork,49.283194,-123.104445,4.1,1147,$$
Campbell & Hastings,Alibi Room,49.284201944511,-123.1001915385,4.3,580,$$
Campbell & Hastings,Tasty Torpedo,49.28149,-123.0921,4.2,9,$$
Campbell & Hastings,Manpuku Bento,49.2802491373977,-123.097699172795,4.5,43,No price available
Campbell & Hastings,Braised Eatery,49.28162,-123.10245,5.0,1,No price available
Campbell & Hastings,Barbara,49.2804544,-123.0970391,4.4,26,No price available
Campbell & Hastings,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Campbell & Hastings,Aussie Pie Guy,49.2801095059671,-123.082728725375,3.7,41,$$
Campbell & Hastings,Urban Tadka,49.27827,-123.07566,4.4,9,No price available
Campbell & Hastings,Fat Mao,49.27881,-123.09893,3.9,256,$$
Campbell & Hastings,Takenaka Uni Bar,49.283034,-123.1030239,4.4,21,No price available
Campbell & Hastings,Fiorino,49.2784351,-123.0992476,4.1,56,$$
Campbell & Hastings,Kozu Sushi Pizza,49.27827,-123.07566,4.3,21,No price available
Campbell & Hastings,Hanoi Pho Restaurant,49.2811151,-123.09522,4.0,65,$
Campbell & Hastings,Straight and Marrow,49.2848302,-123.0661495,4.4,37,No price available
Campbell & Hastings,Yolks,49.281081,-123.072931,3.7,462,$$
Campbell & Hastings,LOCAL Public Eatery Gastown,49.2835742,-123.1039517,4.2,173,$$
Campbell & Hastings,St Lawrence Restaurant,49.2832584031253,-123.097993419888,4.4,169,$$$
Campbell & Hastings,Nonna's Cucina,49.2692,-123.06944,3.9,14,No price available
Campbell & Hastings,Robba Da Matti,49.28314632351484,-123.10375675641404,4.6,24,No price available
Campbell & Hastings,Breeze Bar,49.2831834,-123.10443177146978,5.0,2,No price available
Franklin & Nanaimo,Tacofino Commissary,49.28131129836604,-123.0574981,3.8,328,$$
Franklin & Nanaimo,Nonna's Cucina,49.280915,-123.060235,4.6,35,No price available
Franklin & Nanaimo,Royal Palace Seafood,49.28144,-123.06023,4.5,20,$$
Franklin & Nanaimo,Enzo’s Rustico Romano,49.281012,-123.054904,4.7,3,No price available
Franklin & Nanaimo,Jackalope's Neighbourhood Dive,49.2812849,-123.0586541,4.3,128,$$
Franklin & Nanaimo,Dachi,49.2813958763596,-123.058002479374,3.9,39,$$
Franklin & Nanaimo,Dundas Eat + Drink,49.285084,-123.062273,4.2,77,$$
Franklin & Nanaimo,Laksa King,49.2810051,-123.0534797,3.8,219,$$
Franklin & Nanaimo,Aleph Eatery,49.2849288,-123.065795,4.4,91,$$
Franklin & Nanaimo,The Red Wagon,49.28122323218941,-123.06112288953248,3.9,652,$$
Franklin & Nanaimo,Bai Bua Thai Cuisine,49.28142,-123.05564,4.1,149,$$
Franklin & Nanaimo,Tamam: Fine Palestinian Cuisine,49.281027,-123.051462,4.2,186,$$
Franklin & Nanaimo,Selene,49.28156207903532,-123.0516911,5.0,1,No price available
Franklin & Nanaimo,Mr Red Cafe,49.281317,-123.060882,3.9,212,$$
Franklin & Nanaimo,Sushi Nanaimo,49.281495437462,-123.05621164168,3.6,307,$$
Franklin & Nanaimo,Le Petit Saigon,49.2812749,-123.0473489,3.8,240,$
Franklin & Nanaimo,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Franklin & Nanaimo,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Franklin & Nanaimo,Yama Cafe,49.2813049,-123.0632877,4.4,103,$$
Franklin & Nanaimo,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Franklin & Nanaimo,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Franklin & Nanaimo,It's Okay,49.28129507769995,-123.05506445467472,3.8,4,No price available
Franklin & Nanaimo,Straight and Marrow,49.2848302,-123.0661495,4.4,37,No price available
Franklin & Nanaimo,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Franklin & Nanaimo,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Franklin & Nanaimo,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Franklin & Nanaimo,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Franklin & Nanaimo,James on Hastings Chinese Restaurant,49.2814293,-123.0497513,3.5,107,$$
Franklin & Nanaimo,The Brighton,49.2812749,-123.0548832,3.3,44,$$
Franklin & Nanaimo,Innocent Ice Cream,49.28135725832989,-123.0615231,4.1,103,$$
Franklin & Nanaimo,The Indian Chef’s,49.2809954320651,-123.058500577607,4.3,17,No price available
Franklin & Nanaimo,The Connaught Place,49.2809718,-123.0580322,0.0,0,No price available
Franklin & Nanaimo,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Franklin & Nanaimo,Tentatsu,49.2810256656869,-123.055884524635,3.1,158,$$
Franklin & Nanaimo,Saigonville,49.28144,-123.06075,3.0,6,No price available
Franklin & Nanaimo,Subject to Change,49.284879,-123.066076,4.0,1,No price available
Franklin & Nanaimo,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Franklin & Nanaimo,Pho Win,49.2810251,-123.0610141,3.6,43,$
Franklin & Nanaimo,Subway,49.2850075,-123.0619513,1.3,35,$$
Franklin & Nanaimo,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Franklin & Nanaimo,Vietnamese Tea House,49.2810051,-123.0540795,4.5,30,$
Franklin & Nanaimo,Thai Away Home,49.280876,-123.056303,3.5,8,No price available
Franklin & Nanaimo,Selene Aegan,49.28155486144517,-123.0516944527638,0.0,0,No price available
Franklin & Nanaimo,Poke 153,49.2812849,-123.0586492,3.4,5,No price available
Franklin & Nanaimo,Obanhmi,49.2810132,-123.0591164,3.2,5,No price available
Franklin & Nanaimo,Church's Texas Chicken,49.2809696778252,-123.057458629001,2.8,44,$
Franklin & Nanaimo,Hi 5 Pizza & Donair,49.28132494977671,-123.0562332,2.5,2,No price available
Franklin & Nanaimo,Absinthe Bistro,49.27607,-123.0692457,4.6,149,$$$
Franklin & Nanaimo,Kook Korean BBQ,49.26894,-123.04565,4.2,187,$$$
Franklin & Nanaimo,Nonna's Cucina,49.2692,-123.06944,3.9,14,No price available
Charles & Commercial,Sopra Sotto,49.2711051,-123.0694651,4.0,156,$$
Charles & Commercial,Cozen,49.2715238,-123.0697249,4.6,23,No price available
Charles & Commercial,Bar Corso,49.2707051,-123.0694651,4.4,20,No price available
Charles & Commercial,Lunch Lady,49.27497,-123.06915,4.1,269,$$
Charles & Commercial,Sing Sing,49.2741085,-123.0698051,4.2,6,No price available
Charles & Commercial,Kin Kao Thai Kitchen,49.276516,-123.0696335,3.9,180,$$
Charles & Commercial,Magari by Oca,49.27338,-123.06934522558733,5.0,3,No price available
Charles & Commercial,Nonna's Cucina,49.2692,-123.06944,3.9,14,No price available
Charles & Commercial,Havana,49.273708,-123.069271,3.5,409,$$
Charles & Commercial,Harbour Oyster + Bar,49.2718946138822,-123.069181591272,4.1,86,$$
Charles & Commercial,B House,49.264473795087,-123.069533295929,4.3,33,No price available
Charles & Commercial,La Mezcaleria,49.2702237,-123.0694136,3.8,313,$$
Charles & Commercial,Caffe La Tana,49.2788597356837,-123.070581380828,4.5,51,No price available
Charles & Commercial,Downlow Chicken Shack,49.2765067,-123.0696349,4.1,288,$$
Charles & Commercial,Don Oso's,49.27283657548601,-123.06985180824996,3.6,17,No price available
Charles & Commercial,Pepino's,49.2787695,-123.0705849,4.1,166,$$$
Charles & Commercial,Via Tevere Pizzeria,49.27387530438791,-123.06553445802784,4.1,359,$$
Charles & Commercial,Mogu Fried Chicken,49.2756074483614,-123.069326430559,4.7,32,No price available
Charles & Commercial,Sula Indian Restaurant,49.2745279,-123.0693263,4.1,300,$$
Charles & Commercial,Merci Beaucoup Cafe,49.2714944,-123.0694551,4.0,31,No price available
Charles & Commercial,La Grotta Del Formaggio,49.2688848,-123.0697849,4.4,214,$
Charles & Commercial,Pax Romana,49.2699,-123.0693,3.5,2,No price available
Charles & Commercial,Kishimoto Japanese Kitchen,49.2665099,-123.06935,4.4,542,$$$
Charles & Commercial,Kulinarya,49.2744901,-123.0693269,3.9,74,$$
Charles & Commercial,Absinthe Bistro,49.27607,-123.0692457,4.6,149,$$$
Charles & Commercial,Social,49.26848,-123.06947,3.7,34,$$
Charles & Commercial,Mum’s The Word,49.272939,-123.069784,4.0,3,No price available
Charles & Commercial,Thai Basil,49.27416,-123.06996,3.8,50,$
Charles & Commercial,Cafe Du Soleil,49.2722732,-123.0697861,3.9,85,$
Charles & Commercial,Takenaka,49.2783093,-123.0755801,4.3,101,$$
Charles & Commercial,Nonna's Cucina,49.280915,-123.060235,4.6,35,No price available
Charles & Commercial,Jamjar - Folk Lebanese Food,49.264412,-123.0695951,3.8,269,$$
Charles & Commercial,Memphis Blues,49.2723737,-123.0693711,3.5,129,$$
Charles & Commercial,Carthage Café,49.2681986,-123.06983861457007,3.8,101,$$
Charles & Commercial,Royal Palace Seafood,49.28144,-123.06023,4.5,20,$$
Charles & Commercial,Aleph Eatery,49.2849288,-123.065795,4.4,91,$$
Charles & Commercial,Viet Family- The Vegan House,49.271884015489945,-123.06942675558966,4.8,34,No price available
Charles & Commercial,Don't Argue Pizza,49.272595,-123.069839,5.0,1,No price available
Charles & Commercial,Babylon Café,49.2703347938999,-123.069845623677,3.9,43,$
Charles & Commercial,Sal y Limon Mexican Cuisine,49.2688592,-123.0693878,3.8,14,No price available
Charles & Commercial,Bombay Kitchen and Bar,49.2753791,-123.06925001456972,4.1,68,No price available
Charles & Commercial,Indo Chinese Street Wok,49.268214,-123.069941,3.5,2,No price available
Charles & Commercial,The Charlatan,49.2717298,-123.0697249,3.2,166,$$
Charles & Commercial,Harambe Restaurant,49.265519,-123.069867,3.8,147,$$
Charles & Commercial,Enzo’s Rustico Romano,49.281012,-123.054904,4.7,3,No price available
Charles & Commercial,Eternal Abundance,49.2755401,-123.0696449,4.0,126,$$
Charles & Commercial,Marcello,49.27204590144254,-123.06943334795372,3.0,363,$$
Charles & Commercial,Tandoori Palace,49.2717682,-123.0697249,3.6,138,$$
Charles & Commercial,Mah Milk Bar,49.271091,-123.065523,4.4,5,No price available
Charles & Commercial,The Burrow,49.2597591,-123.0700099,3.9,524,$$
Beatty & Nelson,The Flying Pig,49.27501,-123.122,4.0,1394,$$
Beatty & Nelson,Fanny Bay Oyster Bar & Shellfish Market,49.2787525,-123.1138689,4.4,902,$$$
Beatty & Nelson,Robba da Matti,49.2753397,-123.1208967,4.2,541,$$
Beatty & Nelson,Okeya Kyujiro,49.27581579131156,-123.1197521,4.9,24,No price available
Beatty & Nelson,Blue Water Cafe,49.2761945,-123.1209935,4.4,1155,$$$$
Beatty & Nelson,Happy Noodle House,49.27664,-123.12578,4.6,166,$$
Beatty & Nelson,Alchemy Bar and Kitchen,49.27422,-123.124,4.9,7,No price available
Beatty & Nelson,The Greek By Anatoli,49.276285,-123.1197178,3.8,280,$$
Beatty & Nelson,Elisa,49.27597599917006,-123.12142339325408,4.2,245,$$$$
Beatty & Nelson,Pho Khanh Express,49.2763,-123.11561,4.3,61,No price available
Beatty & Nelson,Ignite Pizzeria,49.27724,-123.11858,4.6,36,No price available
Beatty & Nelson,Mapo Pancake House,49.275021,-123.1211145,4.1,26,No price available
Beatty & Nelson,Tutto,49.2784091,-123.1187139,4.2,70,$$$
Beatty & Nelson,Rodney's Oyster House,49.274326,-123.123131,4.0,886,$$
Beatty & Nelson,Zab Zaab Thai Cuisine,49.27493,-123.12321,4.5,39,No price available
Beatty & Nelson,Lupo,49.278222058049096,-123.11735347768747,4.3,475,$$$
Beatty & Nelson,District Bar & Restaurant,49.2778742,-123.1141061,3.8,99,$$
Beatty & Nelson,Manoush'eh,49.27667072314417,-123.12570086148996,4.8,263,$
Beatty & Nelson,Tendon Kohaku,49.28107123873706,-123.12179426645872,4.3,174,$$
Beatty & Nelson,Honey Salt,49.2753742,-123.1128477,3.5,298,$$
Beatty & Nelson,Chambar,49.2801460007961,-123.109925328073,4.2,1630,$$
Beatty & Nelson,OEB Breakfast Co. - Yaletown,49.27348,-123.119278,4.3,942,$$
Beatty & Nelson,Brix & Mortar,49.275633270546194,-123.12192123186074,4.1,342,$$$
Beatty & Nelson,Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
Beatty & Nelson,Medina Cafe,49.2804429972571,-123.117036269849,4.2,2741,$$
Beatty & Nelson,Nuba in Yaletown,49.27592284071101,-123.1245237819059,4.0,121,$$
Beatty & Nelson,Miku,49.28691298612272,-123.11304877258942,4.4,2428,$$$
Beatty & Nelson,Alouette Bistro,49.2853,-123.11829,4.3,104,No price available
Beatty & Nelson,The Parlour,49.276835,-123.120221,3.9,492,$$
Beatty & Nelson,Nero Waffles,49.27834403099929,-123.122044653573,4.4,572,$$
Beatty & Nelson,Browns Socialhouse QE Theatre,49.279919,-123.112788,4.3,69,$$
Beatty & Nelson,Dovetail,49.27599363324675,-123.120331,4.1,27,No price available
Beatty & Nelson,Kosoo,49.28494,-123.12592,4.3,135,$$
Beatty & Nelson,The Mexican Antojitos Y Cantina,49.2787726,-123.1240268,4.3,423,$$
Beatty & Nelson,Super Chef Grill,49.279012421188,-123.116581099631,4.4,86,$
Beatty & Nelson,Parker Rooftop,49.276163922889424,-123.13018575310709,4.3,29,No price available
Beatty & Nelson,The Magnet,49.28242131064444,-123.11118325952978,4.7,29,No price available
Beatty & Nelson,The Victor,49.27540569887477,-123.1121986054184,3.5,264,$$$$
Beatty & Nelson,Minami,49.2752733,-123.1207029,4.1,816,$$$
Beatty & Nelson,Straight Outta Brooklyn NYC Pizzeria,49.2791165,-123.1166227,4.1,250,$
Beatty & Nelson,Banter Room,49.2763185,-123.1196683,3.4,132,$$
Beatty & Nelson,MeeT in Yaletown,49.2748495736666,-123.121902530398,4.1,191,$$
Beatty & Nelson,Maruhachi Ra-Men,49.27854065320407,-123.1157914,4.1,274,$$
Beatty & Nelson,El Guapo,49.27677028299,-123.120114580259,3.9,44,No price available
Beatty & Nelson,Granville Kebab & Poutine,49.279271,-123.123571,4.8,13,No price available
Beatty & Nelson,Kokoro Tokyo Mazesoba,49.2833927,-123.115078,4.1,497,$$
Beatty & Nelson,Chopsticks & Bowls Noodle House,49.27753381790211,-123.1260365,4.6,5,No price available
Beatty & Nelson,Per Se Social Corner,49.2785831916346,-123.118480343303,3.5,285,$$
Beatty & Nelson,VeganZza Pizza,49.27491,-123.11559,4.0,1,No price available
Beatty & Nelson,Burger Crush,49.27977707759172,-123.12350184856516,4.3,62,$$
Trimble & 8th,Burgoo Bistro,49.2635099,-123.20713,3.9,139,$$
Trimble & 8th,Four Olives,49.2637239358184,-123.209597314524,4.2,32,No price available
Trimble & 8th,Rice Burger,49.26342101277164,-123.2088827705523,4.3,94,$$
Trimble & 8th,Chickasta Grill,49.264048,-123.207383,5.0,1,No price available
Trimble & 8th,Bombay Masala Indian Restaurant,49.263994092234284,-123.20836677276952,4.7,27,No price available
Trimble & 8th,Milano Casa Ristorante,49.26392,-123.20583,2.7,11,No price available
Trimble & 8th,Takumi Japanese Restaurant,49.2637932,-123.2067658,3.7,33,$$
Trimble & 8th,Sip Song Thai Cuisine,49.2576665,-123.1857551,4.7,7,No price available
Trimble & 8th,Kuroishi Sushi,49.263724,-123.2099608,3.8,5,No price available
Trimble & 8th,The Kitchen,49.26351040917396,-123.2089765,3.6,39,$$
Trimble & 8th,Rajio Japanese Public House,49.2636549,-123.1870301,4.0,134,$$
Trimble & 8th,Koi Sushi,49.263724,-123.2100351,4.1,24,No price available
Trimble & 8th,Bella Roma Pizzeria & Ristorante,49.2636894,-123.208103,3.3,63,$$
Trimble & 8th,The Galley Patio & Grill,49.2756627698945,-123.201565758073,3.4,46,$$
Trimble & 8th,DICED Discovery Cafe,49.272993,-123.203265,4.0,25,$
Trimble & 8th,Danoo Cafe,49.2636908,-123.2081455,3.5,12,No price available
Trimble & 8th,The Kitchen Dada,49.264037087133,-123.186078295112,4.3,47,No price available
Trimble & 8th,La Notte Restaurant,49.2571826,-123.1852849,3.8,64,$$
Trimble & 8th,Gold Train Express,49.26355,-123.21015,3.2,45,$
Trimble & 8th,Ginger & Chili Restaurant,49.2639293,-123.2064836,2.9,48,$
Trimble & 8th,Sun Sushi,49.2637184,-123.2095553,3.3,83,$
Trimble & 8th,La Quercia,49.2687649,-123.1853601,4.1,214,$$$
Trimble & 8th,Everyday Sushi,49.2637446,-123.2111529,3.2,32,$
Trimble & 8th,Little Umbrella,49.263556,-123.205023,5.0,1,No price available
Trimble & 8th,Jo's Italian Deli,49.2642192,-123.1860777,3.6,53,$$
Trimble & 8th,Yuji's From Japan,49.26829655056762,-123.18604454110448,4.0,57,$$
Trimble & 8th,L'ufficio,49.2687649,-123.1853601,3.5,11,$$$$
Trimble & 8th,Domino's Pizza,49.2636651,-123.2068209,5.0,1,No price available
Trimble & 8th,Mix the Bakery,49.263668,-123.2069343,3.6,51,$$
Trimble & 8th,Maeda Kanazawa Sashimi Bowl,49.2636549,-123.1870301,4.0,2,No price available
Trimble & 8th,Subway,49.2639046,-123.204938,4.2,5,No price available
Trimble & 8th,Pizza Hut,49.2637357,-123.2105711,2.9,14,No price available
Trimble & 8th,Irori Sushi,49.2684951,-123.1854448,3.8,55,$$
Trimble & 8th,Boston Pizza,49.2637106560244,-123.202819073687,0.0,0,No price available
Trimble & 8th,Locarno Beach Cafe,49.27512588544212,-123.2067323277391,0.0,0,No price available
Trimble & 8th,Momo Sushi,49.2577324,-123.1856766,3.6,28,$$
Trimble & 8th,Karaage Chicken Tokyo,49.2636549,-123.1870301,3.3,3,No price available
Trimble & 8th,Sushi Inn,49.26343,-123.18728,3.4,22,$$
Trimble & 8th,Mr. Falafel,49.2638283148141,-123.185391084517,2.8,41,$
Trimble & 8th,Iron Wok Chinese Express,49.26821,-123.18638,2.8,36,$$
Trimble & 8th,A&W,49.2681954015437,-123.186364065082,3.3,12,$
Trimble & 8th,Papa John's Pizza,49.268307263848826,-123.1854186343412,3.2,23,$$
Trimble & 8th,Freshslice Pizza,49.26821,-123.18638,3.5,11,$
Trimble & 8th,Locarno Beach Concession,49.277564924708,-123.226385861635,3.0,1,No price available
Trimble & 8th,Blenz Coffee,49.2684951,-123.1855012,3.6,20,$
David Lam Park,The Flying Pig,49.27501,-123.122,4.0,1394,$$
David Lam Park,Alchemy Bar and Kitchen,49.27422,-123.124,4.9,7,No price available
David Lam Park,Linh Cafe,49.2746716,-123.12989802,3.9,341,$$
David Lam Park,Happy Noodle House,49.27664,-123.12578,4.6,166,$$
David Lam Park,Rodney's Oyster House,49.274326,-123.123131,4.0,886,$$
David Lam Park,Parker Rooftop,49.276163922889424,-123.13018575310709,4.3,29,No price available
David Lam Park,Zab Zaab Thai Cuisine,49.27493,-123.12321,4.5,39,No price available
David Lam Park,Manoush'eh,49.27667072314417,-123.12570086148996,4.8,263,$
David Lam Park,Robba da Matti,49.2753397,-123.1208967,4.2,541,$$
David Lam Park,Blue Water Cafe,49.2761945,-123.1209935,4.4,1155,$$$$
David Lam Park,Okeya Kyujiro,49.27581579131156,-123.1197521,4.9,24,No price available
David Lam Park,Nuba in Yaletown,49.27592284071101,-123.1245237819059,4.0,121,$$
David Lam Park,OEB Breakfast Co. - Yaletown,49.27348,-123.119278,4.3,942,$$
David Lam Park,Fat Mao Noodles,49.27982129999999,-123.1267997,4.4,86,$$
David Lam Park,Sake Dining HASHIGO by Zakkushi,49.27658,-123.12765,4.6,17,No price available
David Lam Park,Elisa,49.27597599917006,-123.12142339325408,4.2,245,$$$$
David Lam Park,Mapo Pancake House,49.275021,-123.1211145,4.1,26,No price available
David Lam Park,Brix & Mortar,49.275633270546194,-123.12192123186074,4.1,342,$$$
David Lam Park,Paratha 2 Pasta,49.27438717139173,-123.12372054405525,4.1,14,No price available
David Lam Park,The Sandbar Seafood Restaurant,49.271502,-123.134151,3.7,796,$$$
David Lam Park,Autostrada,49.274438,-123.1309022,3.9,21,No price available
David Lam Park,Fritz European Fry House,49.2772045,-123.1265253,4.2,871,$$
David Lam Park,Tap & Barrel - Bridges,49.2727468,-123.1359964,4.2,109,$$
David Lam Park,Ancora Waterfront Dining and Patio,49.27385345615888,-123.13257765112428,4.1,241,$$$$
